x,y,target,commercial50m,commercial100m,commercial150m,commercial200m,commercial250m,commercial300m,commercial350m,commercial400m,commercial450m,commercial500m,commercial550m,commercial600m,commercial650m,commercial700m,commercial750m,commercial800m,commercial850m,commercial900m,commercial950m,commercial1000m,commercial1050m,commercial1100m,commercial1150m,commercial1200m,commercial1250m,commercial1300m,commercial1350m,commercial1400m,commercial1450m,commercial1500m,commercial1550m,commercial1600m,commercial1650m,commercial1700m,commercial1750m,commercial1800m,commercial1850m,commercial1900m,commercial1950m,commercial2000m,commercial2050m,commercial2100m,commercial2150m,commercial2200m,commercial2250m,commercial2300m,commercial2350m,commercial2400m,commercial2450m,commercial2500m,commercial2550m,commercial2600m,commercial2650m,commercial2700m,commercial2750m,commercial2800m,commercial2850m,commercial2900m,commercial2950m,commercial3000m,industrial50m,industrial100m,industrial150m,industrial200m,industrial250m,industrial300m,industrial350m,industrial400m,industrial450m,industrial500m,industrial550m,industrial600m,industrial650m,industrial700m,industrial750m,industrial800m,industrial850m,industrial900m,industrial950m,industrial1000m,industrial1050m,industrial1100m,industrial1150m,industrial1200m,industrial1250m,industrial1300m,industrial1350m,industrial1400m,industrial1450m,industrial1500m,industrial1550m,industrial1600m,industrial1650m,industrial1700m,industrial1750m,industrial1800m,industrial1850m,industrial1900m,industrial1950m,industrial2000m,industrial2050m,industrial2100m,industrial2150m,industrial2200m,industrial2250m,industrial2300m,industrial2350m,industrial2400m,industrial2450m,industrial2500m,industrial2550m,industrial2600m,industrial2650m,industrial2700m,industrial2750m,industrial2800m,industrial2850m,industrial2900m,industrial2950m,industrial3000m,residential50m,residential100m,residential150m,residential200m,residential250m,residential300m,residential350m,residential400m,residential450m,residential500m,residential550m,residential600m,residential650m,residential700m,residential750m,residential800m,residential850m,residential900m,residential950m,residential1000m,residential1050m,residential1100m,residential1150m,residential1200m,residential1250m,residential1300m,residential1350m,residential1400m,residential1450m,residential1500m,residential1550m,residential1600m,residential1650m,residential1700m,residential1750m,residential1800m,residential1850m,residential1900m,residential1950m,residential2000m,residential2050m,residential2100m,residential2150m,residential2200m,residential2250m,residential2300m,residential2350m,residential2400m,residential2450m,residential2500m,residential2550m,residential2600m,residential2650m,residential2700m,residential2750m,residential2800m,residential2850m,residential2900m,residential2950m,residential3000m,bigStreet50m,bigStreet100m,bigStreet150m,bigStreet200m,bigStreet250m,bigStreet300m,bigStreet350m,bigStreet400m,bigStreet450m,bigStreet500m,bigStreet550m,bigStreet600m,bigStreet650m,bigStreet700m,bigStreet750m,bigStreet800m,bigStreet850m,bigStreet900m,bigStreet950m,bigStreet1000m,bigStreet1050m,bigStreet1100m,bigStreet1150m,bigStreet1200m,bigStreet1250m,bigStreet1300m,bigStreet1350m,bigStreet1400m,bigStreet1450m,bigStreet1500m,localStreet50m,localStreet100m,localStreet150m,localStreet200m,localStreet250m,localStreet300m,localStreet350m,localStreet400m,localStreet450m,localStreet500m,localStreet550m,localStreet600m,localStreet650m,localStreet700m,localStreet750m,localStreet800m,localStreet850m,localStreet900m,localStreet950m,localStreet1000m,localStreet1050m,localStreet1100m,localStreet1150m,localStreet1200m,localStreet1250m,localStreet1300m,localStreet1350m,localStreet1400m,localStreet1450m,localStreet1500m,distanceTrafficSignal,distanceMotorway,distancePrimaryRoad,distanceIndustrial
684100.0,247900.0,5114.41889279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.650951296091,5382.75979614258,11987.375771045701,15356.9428067207,15356.9428067207,15923.9052977413,17003.280531913002,18130.3317771256,20777.087922871102,24898.9821890891,30607.8411165923,37862.1064368486,47687.2053556442,61108.920281206905,85620.3940725476,113444.229299419,140272.382414214,167571.611545762,199428.77154468198,234422.37170572,255330.07142209602,285599.417224403,320317.21969636896,354069.352456342,380137.035596784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.651503324509,3442.43712323904,5086.80875400454,9764.150296166541,17510.7595066726,22369.8036436439,27877.427518636003,33323.8260194659,38614.576667547204,41083.6190420538,41083.6190420538,41083.6190420538,41083.6190420538,41083.6190420538,43551.0158282369,47387.639447495305,3293.30898458511,8318.07726334035,23328.708661034703,51023.65823951361,89275.7349307537,139992.815549225,202907.08647440397,276665.348741299,362091.13590759,461844.24100676,597963.198326454,758718.2886989709,935183.2338866291,1128751.16188225,1341636.92288601,1558208.18339443,1780623.97533417,2019129.04027674,2273897.65637928,2535216.76487624,2804650.46258836,3050324.98931587,3287008.22923785,3514889.9356201002,3738663.94418481,3967457.76984301,4209611.67766456,4451820.82049638,4672888.09977682,4897523.4700969,5110837.89123575,5315662.68574306,5519484.53015796,5728191.26202784,5945724.59020869,6188272.00747329,6436345.85392569,6693168.72115547,6956928.04784971,7225001.00775718,7495631.72572914,7765320.5354232,8038730.68892102,8308994.22196764,8575239.8634157,8828957.87668384,9068785.65656465,9292874.389191,9503918.94732851,9719316.20926998,9953399.89364801,10187951.6721162,10442988.595119,10735013.4056182,11037060.864194,11331512.5259605,11630249.090993598,11946286.8569744,12282406.4782184,12649582.5090823,0.0,0.0,0.0,0.0,0.0,0.0,798.4363298934461,1445.91520493427,1945.70626648732,2384.50949568791,2775.6461723360303,3184.60415760456,3608.75339313552,4017.4361279126597,4421.527170133811,5150.869140533479,5710.5158780374295,6189.00558051456,6694.5868454011,7065.23309102138,7377.515153396851,7704.176003550459,8091.37598646869,8805.5723362931,9508.36662529178,10469.9659090031,11316.132639321899,12108.4936377342,12928.5092877875,13733.3528685889,165.28364716407802,321.64442751288,636.139040781453,1389.2845773926902,2425.05387389705,3788.1828017532703,5366.73077740255,6959.5693587572305,8590.12759858615,10785.1672311279,13249.209805865601,15951.7460430507,18994.2600714417,22220.855831301,26126.4445996794,30297.1531973341,34674.3639636523,39075.2702985931,43048.9417330559,46959.911230618796,50790.09840210019,54877.4820005,59004.5680306115,63858.267518625194,68013.1564403479,72410.042090237,76843.7040451948,81949.7598193492,87184.0699906016,92300.5611538131,347.99583866,2556.31217515,310.66820801,2235.56205012
684100.0,248000.0,4747.83007871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.107796043158,4820.7801476716995,11400.210330188302,15348.1710761227,15356.9428067207,15941.8981493935,17065.650156796,18232.502576291598,19470.1193557382,20779.1301983707,23607.090095505097,27428.8270955682,34085.3808470368,44996.893321394906,64247.4408932999,90643.85499143599,119527.335740123,151754.183944076,188716.697915591,226100.218571605,248316.23066474698,279160.383003283,312775.69578743,346756.365967359,376649.195303615,397983.297559191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.798233807087,3333.11947530508,5193.0942672193105,10200.9669753611,18028.308504223798,23157.872410804,28164.170319467798,32757.9863661826,38087.8961955309,41083.6190420538,41083.6190420538,41083.6190420538,41083.6190420538,41083.6190420538,42854.2445403486,46755.317600890994,50543.0787754804,404.177160225343,8411.18374265381,29169.0120743513,59734.4360783473,100524.57016059801,154270.126729637,218388.58313995603,297312.762864331,393712.220412135,504072.716437548,634267.057539791,793850.730688453,970699.5673286909,1161887.02605301,1363697.46378259,1573985.71916494,1799627.16555107,2035084.33500666,2285233.91501424,2530216.26713733,2759780.27250776,2987900.32045968,3217097.33930469,3441586.92606084,3667681.62789749,3899493.19089786,4126034.57724816,4353424.20731824,4579557.54035938,4800083.15822698,5023532.71903533,5235427.78059889,5440734.39809273,5645628.18122077,5861405.54663962,6095885.84963828,6345624.53986552,6601297.29932276,6866263.85859409,7139199.13993446,7417271.25392459,7697377.56365151,7981066.80987541,8258857.69107246,8518914.40552446,8767711.03291249,8998590.73227971,9223670.01594637,9445940.00348351,9673292.25949666,9906122.85980411,10171795.730858099,10458410.719714599,10761519.9613729,11062639.7367084,11359228.1698836,11666995.317573199,12011013.5052274,12377707.806305198,12759445.151205901,0.0,0.0,0.0,0.0,0.0,280.33359668068,589.422029128236,1524.63772808898,2026.2830961845398,2450.5352867154897,2815.9536505616697,3246.77365792263,3684.5041946549104,4170.1127038491495,4575.65062399318,4975.18726495072,5332.29204311211,5911.11053202682,6364.52261890907,6790.416863112579,7285.541186921921,7615.9508922621,7940.70038730371,8275.36862150812,8731.1181166934,9438.01971064325,10102.408760405,11097.754508890901,12547.5247432691,13918.7839606333,24.7588009331638,199.384866379048,827.064977493255,1764.86288543004,2843.09803916971,3820.85427693858,5073.37088410253,6445.392371137889,8639.25894250879,11095.195900554,13821.8118829051,16229.147148536102,19235.3243438397,23232.4759080775,26732.1955792944,30179.337096361298,34881.174843914,39202.9902122852,43316.5474153509,47009.2207381795,50692.538405007996,54562.6218475781,58778.6030915848,63207.7457453375,67631.5546813494,71881.7726802115,76488.3199734043,80825.8875367196,85817.9086633897,90535.9956927936,259.59440339,2457.54880868,339.25455112,2181.70876218
682600.0,247800.0,8532.3351576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.81628799438,10707.7266535461,19451.7203776836,25107.449289068598,32412.9800521135,41968.902587503195,53284.362440764904,66410.465670526,87562.40916574,124079.277459085,160070.716392263,196654.664660593,229664.96233321397,260938.644123036,294521.045583505,323603.776419368,345678.881430212,368349.11853205797,390178.688053127,411304.696124908,432093.340485569,452548.590956625,472946.89532515,493683.955576535,513061.265791055,526356.700324651,536811.8646190129,553078.4040178789,570158.767725814,591737.6347774529,610868.908115055,622850.781376269,634319.00946584,644935.28651562,652410.023325529,654222.692970973,660347.940291893,669891.196586575,680140.907226171,689325.1346462179,692982.995261919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.59968687594,11125.408937037,20342.1892088503,29188.3886139542,34643.8863417059,39667.8797252327,41093.7468233928,44402.7577679306,48482.999080851696,51366.3251751214,51874.8909361511,59139.375525549105,72724.8916473836,92044.9444261044,117665.431097105,151454.403809741,191432.09259457898,230475.70122821603,267765.28185410803,303980.651998833,337655.287078157,362892.896315411,379471.67779667705,390508.78077395295,401372.06431742,411582.30434592103,420813.382350162,429098.25083573203,436811.158784941,444461.61052461,452237.400047433,463858.68587428296,478500.40209502704,259.576667934656,3775.9514083415297,9025.29008504748,19137.648644125802,37591.4076698683,75192.2702264637,140327.894521579,209879.542964339,279257.27322045,367960.20892685704,462735.78686997294,560661.176132489,679473.905761048,815798.7801429629,959632.586626232,1112496.26190478,1300185.24332636,1488727.66527118,1674207.40205128,1875289.06957321,2080638.29308403,2285556.31207938,2511829.80333762,2747578.40338579,2982793.42338905,3228571.78407961,3472666.60203832,3694155.92482921,3932733.49625544,4195731.85395037,4500233.07589459,4838096.02475778,5195966.80991957,5591482.75350153,6015120.15843428,6472324.05188381,6942186.29063012,7407141.14242027,7878033.51668899,8334864.44159706,8796227.94416445,9265200.12860509,9731385.04911393,10199715.2451304,10652165.2249467,11091705.5160129,11528813.696019199,11959895.1697108,12370844.638739,12782307.8337362,13195254.7873102,13633402.9884762,14062952.5586659,14491219.633545099,14919897.072194599,15339759.7459078,15747029.0869855,16137239.2578815,16490426.1533754,16798915.0609591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.807376996073,1205.13816360086,1775.7200037426999,2456.09106811202,3429.28397258911,4374.88323011125,5816.0138197059205,7198.561873173141,8963.151660439271,10604.6272175607,12529.7471794426,14075.3881784805,15424.8886395718,127.45204039762899,542.683174067465,1114.75658137236,1843.5848249170801,2498.1060152486198,3870.75501283803,5921.452524705699,8064.245352785971,10164.9900212131,12290.4569178446,15184.5578314667,18712.749225698302,22397.7176142956,27512.1306587167,31260.180379086898,36263.7091611584,40343.020163868,45250.1382158525,50168.07221770901,54451.657292647804,59117.9905120375,63623.051407131905,69002.9080945927,73912.2572629215,79538.3283839795,85073.83111188309,90498.02308242071,95788.47984541689,101295.287111208,106642.58657260801,48.44375625,1416.83763721,876.80501309,1377.58538753
681600.0,249500.0,7345.89856913,171.458311166614,7206.8110084012205,22537.511322543,45193.233473322594,71405.6897558756,108364.44867601199,151212.215832554,200373.536213063,257081.30805207,305571.25871288,347238.916077837,383089.150217973,409663.401217783,438140.662258485,470564.65080712206,490105.905769179,505519.827667082,516488.773093019,526252.469217593,531761.86072685,536804.386039095,548657.524042973,562016.4803345001,570652.6403071079,574366.462639192,575612.249680797,575612.249680797,575612.249680797,575612.249680797,575612.249680797,575612.249680797,575612.249680797,575612.249680797,575804.145667458,579770.60604907,583032.623979608,583043.755900184,583043.755900184,583043.755900184,583043.755900184,583043.755900184,584317.6388504001,594865.707957784,609382.22416448,624997.150171185,640583.679680141,661231.48244706,686833.177881777,713498.5647632909,744796.474336671,774037.7703073941,792509.835238213,803840.129283855,815066.27995489,826250.3431252041,841973.392218838,859994.198973814,878874.349223951,898366.8311791809,917828.225576745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.0888928175,10832.143405675899,28904.7848226428,43467.5384510756,47951.7948437221,56963.0245242566,67624.7830540687,83006.4657450467,99069.27734212391,111069.834871098,122880.118404575,135173.766201496,147758.83551307,160354.146688834,172886.770898238,185751.958418364,201815.907156255,220621.21968323,242527.84762305,266013.095039949,288299.998631284,302390.946979597,312338.887324706,321199.20359483396,328998.08008249104,336273.661591575,343458.718519598,350553.25088506896,357557.258705661,364555.510660231,371609.32454834896,378196.19287014,384787.756280571,387055.59343282896,387055.59343282896,388969.85568182205,396497.148455009,403278.41017045104,409349.093825147,421352.876714572,435594.87725988,455507.716030806,480905.737320751,515105.334285229,554133.247523032,584521.1220287461,606490.679127298,628920.8172043189,653267.056257874,684594.3986563829,721270.870169222,755779.2203859241,0.0,361.281057044864,2307.04729189724,12019.255469432099,31781.8620873541,55704.5936928391,88653.09178825471,134160.433673851,190165.624932379,255046.132116467,328884.92380866397,420204.86396235204,522905.181164324,633568.515366629,755709.723620743,884851.9856415091,1004985.46694402,1122990.99476102,1236573.1181623002,1349578.66761643,1465909.45914438,1597300.50047884,1743647.08965662,1895647.48517017,2056111.37157246,2235701.72608789,2438371.37441173,2655070.42273425,2885636.74942824,3133564.36373608,3390649.77231929,3658580.43059228,3940531.29252875,4241564.18907484,4572120.12389465,4921414.95266942,5287444.74449689,5664303.47859274,6061142.71204861,6474078.69717367,6901260.12010411,7335109.763642099,7797801.60050855,8292687.713197299,8810315.23687195,9329568.360554302,9859594.8478147,10388010.2556429,10926287.2951474,11456441.0218304,11970475.005143302,12468120.477529302,12966318.431131098,13474966.6080121,13995007.5978275,14513936.7220224,15035710.1078822,15535166.7567901,16022884.6354859,16518943.4365447,69.1424044147342,187.570978744251,294.109382324397,412.06199984312894,1024.45790863375,1401.35783418841,1727.0865319593,2048.15606567004,2380.01986797303,3368.8627009277398,4057.6138851274604,4671.62594967752,5416.0341933054,6308.980735905429,6712.16294219901,7103.64272447521,7491.091783502421,7887.90069069141,8298.51685862823,8707.47449216087,9315.51589049951,10357.9641831988,11107.1277274658,11608.761249456398,12099.781790045,12566.209920589099,12935.6212295464,13285.1308137164,13635.6614002105,14124.32255635,56.0430213355396,177.160137830207,289.540053738035,832.594734865638,1872.88372177817,3082.69733602878,4407.99837309927,6008.95131919541,7667.364037116229,9076.469828489971,10751.8348591273,12726.1677330001,14911.8853759482,16993.0692374549,18754.9669140125,20659.2016358146,22664.7748814819,24716.817869244904,27171.3468341964,29522.656274725497,31844.6276192835,34007.173791772,36339.8808127356,39493.3721674813,43442.8029594066,47232.4365502167,51627.3085674685,56790.4180007737,61521.1804397009,66242.375816281,145.56469688,1895.64005404,36.41958561,420.93987835
682500.0,243500.0,6800.86267418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.72097520530195,9197.915641244499,17396.6968210328,22750.9225732535,23097.246772050898,23097.246772050898,23391.610287040497,27077.6278475523,31876.7178589683,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32221.525484951202,32487.5925008971,35147.1277167816,35964.2079563309,42108.2948234696,44815.0803462882,44815.0803462882,44815.0803462882,44815.0803462882,44815.0803462882,44815.0803462882,44815.0803462882,44815.0803462882,44815.0803462882,49437.581007184504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4371.09854316711,11748.7089467645,19880.8401374221,29038.1555838585,38934.3047248125,49146.2895954847,55065.192657589905,58039.103611528895,58039.103611528895,58647.014604736105,61244.30485575269,69795.24969957401,71558.8303529508,71558.8303529508,71558.8303529508,71558.8303529508,73417.7267709263,77311.9576548785,81296.8297240362,82482.0665147379,82482.0665147379,82482.0665147379,82482.0665147379,82482.0665147379,82482.0665147379,82482.0665147379,82482.0665147379,82482.0665147379,84842.192419,94003.42266441141,104559.02410174199,117789.58377075901,137694.17458393401,156947.086627968,174836.363559283,193563.102159478,208313.624745645,220057.842468865,232867.987696783,246274.512859173,259879.084372915,272577.85439602303,280702.172377266,286311.588060625,290415.406473823,290415.406473823,290415.406473823,290415.406473823,298939.415736862,317202.923137911,348305.892534204,7809.618371709251,31238.4734910689,70286.56533265111,123253.794224806,183284.137580674,251135.84574972102,329190.053751059,421123.904732764,528217.168303043,647555.712797016,770925.8725853559,895692.5437183679,1015407.19169286,1109357.77819657,1188532.07369757,1263554.02831912,1333606.55317065,1431484.81490954,1531786.42620322,1628513.94307708,1729210.92870147,1834600.06106838,1947976.87846731,2062144.57409019,2174961.64895909,2287213.24109804,2396808.22809868,2501280.64686509,2598600.33232,2697822.84076872,2796138.21770116,2893156.83799599,2993937.39348046,3097710.24487533,3179675.88952509,3264184.26870414,3369626.4662314,3487199.81221574,3600490.23800094,3708985.31446225,3817654.38931476,3927771.03058923,4046824.38085677,4174035.40926113,4305750.560326899,4441939.49168653,4610452.1526098,4804545.65712474,5007572.99696252,5197159.19255317,5394449.34397054,5615695.03858126,5857870.07129885,6126714.70215023,6399267.13026261,6724148.4601826,7060150.73890581,7422229.80483177,7773854.68869193,8116337.29402475,0.0,181.794246398289,327.86186508610297,434.13071764577904,536.931489561007,642.0776763624019,767.289652790498,924.765678940683,1162.08572081075,1547.82720564076,1710.21260066199,2539.67836275221,4147.00052453307,5368.29620190751,6336.3350180427005,7060.318627289001,7725.379256617379,8593.3411949449,9685.28453670775,10521.4772968239,11184.966826419799,11783.769334546101,12375.4855101577,12974.1218605684,13601.5198930914,14392.1826494125,15583.2817666558,16879.112419701298,17867.0519786151,18633.480566801798,0.0,0.0,497.552296936485,1103.51141847209,1883.4771858109802,2790.12789081735,4031.2421670469203,5773.364180820429,7098.434019621,8687.50869738566,9950.88643937162,10850.588428655401,11705.3904668062,12537.3152037551,13347.9933464807,14269.8674775786,15256.889445286799,16684.2864514255,17826.718537078603,19011.8963660605,20552.272527934198,21893.6743547151,23552.9727704235,24990.5235517704,26384.7335649717,27634.2433274848,29140.8686638296,30597.0196597537,32128.845190558597,33465.7011852542,158.26397747,586.82090815,565.27811095,458.89912351
683500.0,246800.0,21912.687147999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6444635507650696,2117.76433630288,6719.71284095105,14018.653553858401,25127.066422671098,37943.432676553704,48466.598518937804,56245.6351697966,57805.4787192512,57805.4787192512,57805.4787192512,57805.4787192512,57805.4787192512,57805.4787192512,57805.4787192512,57805.4787192512,57805.4787192512,57805.4787192512,58479.0146922041,61059.5094014276,67679.75729130389,77998.3033070732,85778.5196027178,87563.2982204426,89215.47138904221,92083.2284309734,96021.40558366661,100369.688084589,105138.648874896,111668.1754552,135138.132791059,165106.02780200698,192764.168352949,227128.977351801,254793.26278695802,282473.239102218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8490476310253,3826.9639835357702,12579.6960840672,23920.0036036074,36974.5532223582,51657.166347205595,67966.2567848563,84834.417595163,101996.770573393,119222.963500194,133506.949605584,147453.66245476902,165275.257380858,182510.115773065,197249.520499527,210267.93244731397,217091.740434185,221910.444483534,223439.388407007,0.0,2207.01377645135,8343.328979328271,17539.002464104,32717.9654977173,55580.8180203885,87403.7173216641,137013.484367453,216211.00341556198,311186.22229460604,424626.40069491795,550793.763698727,686636.358453974,826414.781360418,973241.660130825,1126210.95199948,1284786.27014722,1455602.30480237,1636797.68726813,1826873.15412004,2033496.03871322,2251044.27768089,2472477.91061724,2685569.19251836,2902218.28802831,3119300.2064962,3341018.98122263,3572565.21996614,3811784.9723421,4075772.12715232,4354283.76264283,4643416.31298654,4942586.73554741,5255443.10866996,5602204.36139678,5972699.14875298,6348677.63675847,6732720.72758147,7094028.95141319,7437046.334485601,7785862.19660907,8136771.17223578,8484909.141758,8837563.04096283,9180676.55497001,9492291.29573075,9793730.83276276,10088817.125470098,10395396.6792237,10687459.1986796,11004725.3373407,11330785.7752454,11671682.21776,12016421.7372648,12359638.4504992,12723133.4417737,13105372.8831149,13488060.7239431,13876907.6435978,14276620.1263711,242.31802507903703,740.3269515682671,1076.59750780782,1342.41726063794,1542.82674204548,1744.55877493213,2261.94331957725,2498.4730077951604,2702.2413829001002,2962.15182134552,3262.31182573003,3843.03778993248,4391.282831022821,4878.73688379614,5344.69356684943,5773.46998790223,6238.34229645922,6781.76542765675,7613.5331792352,8968.622002426391,9822.08338540396,10522.2279901019,11187.678875796299,11938.396449443,12912.1549194814,14084.104781118798,15192.3168757651,16005.2674933276,17054.076235759298,18710.6252724216,0.0,0.0,36.997861363044706,176.030245827151,488.378043600076,963.83344983203,1603.4656944562303,2672.4562483989002,3629.3447534100605,4939.54030786633,6326.538892117471,7700.06733276105,9551.10934454985,11953.6476637886,14449.114885789299,17563.7990172959,21164.4772663644,25353.8960120541,29712.319811743702,34461.5927096922,39053.9736423546,43489.2117251892,47927.2908160514,53410.055332896394,58101.3152549653,63764.8323414709,68547.1488155486,73425.0314668492,78152.6118250944,83125.1960493303,18.27499615,1673.73901491,15.03080759,2092.25332215
683100.0,247900.0,23699.664139099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.456604301929,5852.235718607901,12598.0631233454,15356.9428067207,15356.9428067207,15356.9428067207,16244.1345499754,17650.344953686003,21191.0621369183,26503.0783294588,34034.9964459911,44606.4700374901,62221.7053368986,88407.0360150933,124706.445072562,163900.418979466,204134.316031534,242075.10804811897,263135.794134054,295595.04086450103,327493.369170424,356299.50658756896,381550.343975056,401909.13416015706,420985.22626751295,439896.746704873,458617.68318884104,477251.53301083704,496188.078610536,515590.646355983,530065.479080435,538179.52301025,549168.563631091,564216.534266975,585052.534017529,606017.81399646,620144.419961717,630188.888558652,640079.199218538,649082.62452748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.91033899784,4909.40431240201,8151.04673732817,18295.8272450902,28509.4960203171,38431.279587507204,41083.6190420538,41083.6190420538,41083.6190420538,41083.6190420538,42657.5671474487,46497.5406639725,50422.3805894405,51366.3251751214,51366.3251751214,51488.7600472718,56599.6240747999,67775.66978427769,88056.52750954029,116426.156839436,145562.685879238,178933.081999615,216750.605816558,253595.98871012,290565.96172530897,326201.2426209,357387.63438238204,382071.47405829997,397335.10959442,407752.762324408,1825.7994357245002,11841.661167927099,32468.8797591869,54782.95764651059,78150.9786469676,103983.710148379,144983.090640405,211708.34409222,297481.35863733897,394495.798812885,499286.383290276,615398.481588699,736179.559632182,855498.355683134,981641.121391921,1120231.35620162,1273740.44054508,1437600.83073962,1608429.35162757,1789099.2437521,2001687.72341583,2236268.8989332,2488944.16168652,2757177.98510908,3045927.69875747,3357039.51813858,3674319.63122331,3987347.65448026,4303806.52422747,4627967.28351667,4957641.73012168,5290494.15983568,5645894.54654181,6004920.52918147,6363809.50174247,6733632.91255457,7109977.60070436,7493560.11517399,7874401.32464796,8263226.94540174,8654091.5658754,9054128.22101061,9459369.39362768,9868787.45958309,10290324.412359698,10713113.0639262,11103211.1913806,11468418.816938901,11828577.6684444,12181776.0086724,12535559.054837199,12907090.3859575,13274871.0021428,13621800.1742069,13947959.3359189,14277207.6855512,14602641.8010538,14940558.1547655,15283975.485553501,15637058.8028903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.049648383803,760.3651389848629,1172.76417521534,1528.0174231676801,1843.1263890998603,2145.84530379743,2455.6423610093498,2911.93761259226,3970.60425285854,4792.40547336076,5615.007857324511,6811.22364735474,7702.655244399871,9029.926020512192,10272.9916131624,11377.148555502901,12550.888905173899,13937.9336423845,193.252030241488,491.74405826390404,1125.97249089604,2888.2823403963203,3950.1801273152796,5367.57721013195,7383.0558941770705,9749.08832868159,11873.0335157499,14107.8918566224,16376.0079780124,18928.173727541598,21590.260737064098,24596.4694510261,27946.670311221602,31152.643229044,35645.1902633579,39902.429728404,45125.023093991906,51019.3590514515,56504.734117243606,62066.0260513284,68518.6994385985,74611.72338876,80425.4599352394,86382.68486476429,92417.4711522813,98437.304816187,103957.82773280801,110080.67650238801,17.622967300000003,1807.9464061,640.41764341,1507.01331404
